query,name,site,type,subtypes,category,phone,full_address,borough,street,city,postal_code,state,us_state,country,country_code,latitude,longitude,time_zone,plus_code,area_service,rating,reviews,reviews_link,reviews_tags,reviews_per_score,reviews_per_score_1,reviews_per_score_2,reviews_per_score_3,reviews_per_score_4,reviews_per_score_5,photos_count,photo,street_view,located_in,working_hours,working_hours_old_format,other_hours,popular_times,business_status,about,range,posts,logo,description,typical_time_spent,verified,owner_id,owner_title,owner_link,reservation_links,booking_appointment_link,menu_link,order_links,location_link,place_id,google_id,cid,reviews_id,located_google_id,email_1,email_2
"law firm, El Centro, CA, US","Williams & Singh, LLP",http://www.williamsandsingh.com/,Attorney,Attorney,Lawyer,+1 760-994-4992,"1430 Broadway, El Centro, CA 92243",,1430 Broadway,El Centro,92243.0,California,California,United States of America,US,32.7940331,-115.5681755,America/Los_Angeles,,False,4.3,24.0,"https://search.google.com/local/reviews?placeid=ChIJi8qvfMtg14ARdlskgq5AQTE&q=law+firm,+El+Centro,+CA,+US&authuser=0&hl=en&gl=US",,,2.0,2.0,0.0,2.0,18.0,4.0,https://lh5.googleusercontent.com/p/AF1QipN6e6-fSgob5lktBenWEY5ox8eyJ1aMvjWJGoto=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipN6e6-fSgob5lktBenWEY5ox8eyJ1aMvjWJGoto=w1600-h1000-k-no,,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""Closed""}",Sunday:Closed|Monday:8AM-5PM|Tuesday:8AM-5PM|Wednesday:8AM-5PM|Thursday:8AM-5PM|Friday:8AM-5PM|Saturday:Closed,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}, ""Amenities"": {""Restroom"": true}, ""Planning"": {""Appointments recommended"": true}}",,,https://lh6.googleusercontent.com/-V5V1AzbPs_w/AAAAAAAAAAI/AAAAAAAAAAA/jT1f5WoK478/s44-p-k-no-ns-nd/photo.jpg,,,True,116209847125629077295,"Williams & Singh, LLP",https://www.google.com/maps/contrib/116209847125629077295,,,,,"https://www.google.com/maps/place/Williams+%26+Singh%2C+LLP/@32.7940331,-115.5681755,14z/data=!4m8!1m2!2m1!1sWilliams+%26+Singh%2C+LLP!3m4!1s0x80d760cb7cafca8b:0x314140ae82245b76!8m2!3d32.7940331!4d-115.5681755",ChIJi8qvfMtg14ARdlskgq5AQTE,0x80d760cb7cafca8b:0x314140ae82245b76,3549189099596569462,3.549189099596569e+18,,,
"law firm, El Centro, CA, US",Law Office of Mariela Barreto,http://www.marielabarretolaw.com/,Family law attorney,"Family law attorney, Criminal justice attorney, Attorney",Family law attorney,+1 760-353-1102,"1224 W State St, El Centro, CA 92243",,1224 W State St,El Centro,92243.0,California,California,United States of America,US,32.7921111,-115.5662332,America/Los_Angeles,,False,4.9,10.0,"https://search.google.com/local/reviews?placeid=ChIJL7pQkTJn14ARAxjqnJkJ1rE&q=law+firm,+El+Centro,+CA,+US&authuser=0&hl=en&gl=US",,,0.0,0.0,0.0,1.0,9.0,2.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vx8gBdG99wZo3qyG-n53NQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=0.9715289&pitch=0&thumbfov=100,https://lh5.googleusercontent.com/p/AF1QipMI3zrIRiWdbdxszn5iWpzuO7AXSZoQfKwPdNVD=w1600-h1000-k-no,,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-4PM"", ""Tuesday"": ""8AM-4PM"", ""Wednesday"": ""8AM-4PM"", ""Thursday"": ""8AM-4PM"", ""Friday"": ""8AM-4PM"", ""Saturday"": ""Closed""}",Sunday:Closed|Monday:8AM-4PM|Tuesday:8AM-4PM|Wednesday:8AM-4PM|Thursday:8AM-4PM|Friday:8AM-4PM|Saturday:Closed,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}, ""Amenities"": {""Restroom"": true}, ""Planning"": {""Appointments recommended"": true}}",,,https://lh6.googleusercontent.com/--GVeclhCZFU/AAAAAAAAAAI/AAAAAAAAAAA/RpkUS6F6Yes/s44-p-k-no-ns-nd/photo.jpg,,,True,103909682567872358748,Law Office of Mariela Barreto,https://www.google.com/maps/contrib/103909682567872358748,,,,,"https://www.google.com/maps/place/Law+Office+of+Mariela+Barreto/@32.7921111,-115.5662332,14z/data=!4m8!1m2!2m1!1sLaw+Office+of+Mariela+Barreto!3m4!1s0x80d767329150ba2f:0xb1d609999cea1803!8m2!3d32.7921111!4d-115.5662332",ChIJL7pQkTJn14ARAxjqnJkJ1rE,0x80d767329150ba2f:0xb1d609999cea1803,12814440345096558595,-5.6323e+18,,,
"law firm, El Centro, CA, US",Eric Beaudikofer Law Office,,Attorney,"Attorney, Divorce lawyer, Family law attorney, Immigration attorney",Lawyer,+1 760-353-9250,"414 Vine St, El Centro, CA 92243",,414 Vine St,El Centro,92243.0,California,California,United States of America,US,32.7851372,-115.5528912,America/Los_Angeles,,False,4.9,10.0,"https://search.google.com/local/reviews?placeid=ChIJuSe3Didn14ARNfLfv5qjcDs&q=law+firm,+El+Centro,+CA,+US&authuser=0&hl=en&gl=US",,,0.0,0.0,0.0,1.0,9.0,1.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gGcr_9oEXCFGTEYVI-rB5Q&cb_client=search.gws-prod.gps&w=800&h=500&yaw=25.311768&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gGcr_9oEXCFGTEYVI-rB5Q&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=25.311768&pitch=0&thumbfov=100,,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-5:30PM"", ""Tuesday"": ""8AM-5:30PM"", ""Wednesday"": ""8AM-5:30PM"", ""Thursday"": ""8AM-5:30PM"", ""Friday"": ""8AM-5:30PM"", ""Saturday"": ""Closed""}",Sunday:Closed|Monday:8AM-5:30PM|Tuesday:8AM-5:30PM|Wednesday:8AM-5:30PM|Thursday:8AM-5:30PM|Friday:8AM-5:30PM|Saturday:Closed,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}, ""Amenities"": {""Restroom"": true}, ""Planning"": {""Appointment required"": true, ""Appointments recommended"": true}}",,,,,,False,,Eric Beaudikofer Law Office,,,,,,"https://www.google.com/maps/place/Eric+Beaudikofer+Law+Office/@32.7851372,-115.55289119999999,14z/data=!4m8!1m2!2m1!1sEric+Beaudikofer+Law+Office!3m4!1s0x80d767270eb727b9:0x3b70a39abfdff235!8m2!3d32.7851372!4d-115.55289119999999",ChIJuSe3Didn14ARNfLfv5qjcDs,0x80d767270eb727b9:0x3b70a39abfdff235,4283103130668757557,4.2831031306687575e+18,,,
"law firm, El Centro, CA, US","Marcus Family Law Center, PLC",https://barefootlawyer.com/,Attorney,Attorney,Lawyer,+1 760-352-2800,"732 W State St, El Centro, CA 92243",,732 W State St,El Centro,92243.0,California,California,United States of America,US,32.7922387,-115.5598549,America/Los_Angeles,,False,3.7,40.0,"https://search.google.com/local/reviews?placeid=ChIJ5ycnLy5n14AR0bzZZaBQMkM&q=law+firm,+El+Centro,+CA,+US&authuser=0&hl=en&gl=US",,,9.0,1.0,3.0,6.0,21.0,3.0,https://lh5.googleusercontent.com/p/AF1QipOtrzhIm-VMPr_7_t2dU9CcNS-UB1TjUrVJa4LC=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOtrzhIm-VMPr_7_t2dU9CcNS-UB1TjUrVJa4LC=w1600-h1000-k-no,,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""Closed""}",Sunday:Closed|Monday:8AM-5PM|Tuesday:8AM-5PM|Wednesday:8AM-5PM|Thursday:8AM-5PM|Friday:8AM-5PM|Saturday:Closed,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}, ""Amenities"": {""Restroom"": true}, ""Planning"": {""Appointment required"": true, ""Appointments recommended"": true}}",,,https://lh4.googleusercontent.com/-9Fvsg4IDyOU/AAAAAAAAAAI/AAAAAAAAAAA/gPb_sAc7BN8/s44-p-k-no-ns-nd/photo.jpg,,,True,110418350015090221000,"Marcus Family Law Center, PLC",https://www.google.com/maps/contrib/110418350015090221000,,,,,"https://www.google.com/maps/place/Marcus+Family+Law+Center%2C+PLC/@32.7922387,-115.55985489999999,14z/data=!4m8!1m2!2m1!1sMarcus+Family+Law+Center%2C+PLC!3m4!1s0x80d7672e2f2727e7:0x433250a065d9bcd1!8m2!3d32.7922387!4d-115.55985489999999",ChIJ5ycnLy5n14AR0bzZZaBQMkM,0x80d7672e2f2727e7:0x433250a065d9bcd1,4842021199210462417,4.842021199210462e+18,,,
"law firm, El Centro, CA, US",Law Office of Steven C Honse,,Law firm,"Law firm, Bankruptcy attorney, Bankruptcy service, Criminal justice attorney, Divorce service, Family law attorney, Attorney, Legal services, Trial attorney",Law firm,+1 760-352-7675,"825 Main St, El Centro, CA 92243",,825 Main St,El Centro,92243.0,California,California,United States of America,US,32.7926067,-115.5620867,America/Los_Angeles,,False,4.5,8.0,"https://search.google.com/local/reviews?placeid=ChIJw0ca-DFn14ARLpe9Z_3eKKM&q=law+firm,+El+Centro,+CA,+US&authuser=0&hl=en&gl=US",,,1.0,0.0,0.0,0.0,7.0,1.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LflypnPUGPtQp1qMN8dFzA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=184.73207&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LflypnPUGPtQp1qMN8dFzA&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=184.73207&pitch=0&thumbfov=100,,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-3PM"", ""Saturday"": ""Closed""}",Sunday:Closed|Monday:8AM-5PM|Tuesday:8AM-5PM|Wednesday:8AM-5PM|Thursday:8AM-5PM|Friday:8AM-3PM|Saturday:Closed,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",,,,,,False,,Law Office of Steven C Honse,,,,,,"https://www.google.com/maps/place/Law+Office+of+Steven+C+Honse/@32.7926067,-115.5620867,14z/data=!4m8!1m2!2m1!1sLaw+Office+of+Steven+C+Honse!3m4!1s0x80d76731f81a47c3:0xa328defd67bd972e!8m2!3d32.7926067!4d-115.5620867",ChIJw0ca-DFn14ARLpe9Z_3eKKM,0x80d76731f81a47c3:0xa328defd67bd972e,11756892007199250222,-6.68985e+18,,,
"law firm, El Centro, CA, US",Plourd & Breeze,http://www.plourd-breeze-law.com/,Attorney,Attorney,Lawyer,+1 760-352-3130,"1005 W State St, El Centro, CA 92243",,1005 W State St,El Centro,92243.0,California,California,United States of America,US,32.7916072,-115.5637279,America/Los_Angeles,,False,4.8,10.0,"https://search.google.com/local/reviews?placeid=ChIJpfDfii1n14AR7AybgTSuKGc&q=law+firm,+El+Centro,+CA,+US&authuser=0&hl=en&gl=US",,,0.0,0.0,1.0,0.0,9.0,1.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BS211GzKSC5rocBco5pWJQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=190.289&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BS211GzKSC5rocBco5pWJQ&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=190.289&pitch=0&thumbfov=100,,,,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}, ""Amenities"": {""Restroom"": true}, ""Planning"": {""Appointments recommended"": true}}",,,,,,False,,Plourd & Breeze,,,,,,"https://www.google.com/maps/place/Plourd+%26+Breeze/@32.7916072,-115.56372789999999,14z/data=!4m8!1m2!2m1!1sPlourd+%26+Breeze!3m4!1s0x80d7672d8adff0a5:0x6728ae34819b0cec!8m2!3d32.7916072!4d-115.56372789999999",ChIJpfDfii1n14AR7AybgTSuKGc,0x80d7672d8adff0a5:0x6728ae34819b0cec,7433382725510958316,7.433382725510958e+18,,,
"law firm, El Centro, CA, US",Childers and Associates Attorneys At Law,,Attorney,Attorney,Lawyer,+1 760-353-3484,"1430 Broadway, El Centro, CA 92243",,1430 Broadway,El Centro,92243.0,California,California,United States of America,US,32.7939532,-115.5681632,America/Los_Angeles,,False,3.5,27.0,"https://search.google.com/local/reviews?placeid=ChIJr7JZzcxg14ARd0L-_rN29aM&q=law+firm,+El+Centro,+CA,+US&authuser=0&hl=en&gl=US",,,9.0,0.0,2.0,0.0,16.0,2.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wPTZ6yahTMfgMU9Q26zCcQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=346.44736&pitch=0&thumbfov=100,https://lh5.googleusercontent.com/p/AF1QipPAHjy4mVq7P3zpTEwr-Umo7VKRVKhjGiTvNIni=w1600-h1000-k-no,,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Closed"", ""Tuesday"": ""Closed"", ""Wednesday"": ""Closed"", ""Thursday"": ""Closed"", ""Friday"": ""Closed"", ""Saturday"": ""Open 24 hours""}",Sunday:Open 24 hours|Monday:Closed|Tuesday:Closed|Wednesday:Closed|Thursday:Closed|Friday:Closed|Saturday:Open 24 hours,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}, ""Amenities"": {""Restroom"": true}}",,,https://lh3.googleusercontent.com/-a6zZomm150I/AAAAAAAAAAI/AAAAAAAAAAA/mQqxNsWlNEk/s44-p-k-no-ns-nd/photo.jpg,,,True,112691340477901260718,Childers and Associates Attorneys At Law,https://www.google.com/maps/contrib/112691340477901260718,,,,,"https://www.google.com/maps/place/Childers+and+Associates+Attorneys+At+Law/@32.7939532,-115.5681632,14z/data=!4m8!1m2!2m1!1sChilders+and+Associates+Attorneys+At+Law!3m4!1s0x80d760cccd59b2af:0xa3f576b3fefe4277!8m2!3d32.7939532!4d-115.5681632",ChIJr7JZzcxg14ARd0L-_rN29aM,0x80d760cccd59b2af:0xa3f576b3fefe4277,11814479712925663863,-6.63226e+18,,,
"law firm, El Centro, CA, US",Walter Clark Legal Group,https://walterclark.com/?utm_source=GBPlistingEl_Centro,Law firm,"Law firm, Personal injury attorney, Attorney, Legal services, Trial attorney",Personal injury attorney,+1 760-777-7777,"1503 N Imperial Ave #202, El Centro, CA 92243",,1503 N Imperial Ave #202,El Centro,92243.0,California,California,United States of America,US,32.8068345,-115.5691353,America/Los_Angeles,,False,5.0,7.0,"https://search.google.com/local/reviews?placeid=ChIJD4mb2Iph14ARCzRlAvGVOg0&q=law+firm,+El+Centro,+CA,+US&authuser=0&hl=en&gl=US",,,0.0,0.0,0.0,0.0,7.0,8.0,https://lh5.googleusercontent.com/p/AF1QipODAimEIK4DmOdaRX4nv4Li3gDZih1xN_9ik4MZ=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipODAimEIK4DmOdaRX4nv4Li3gDZih1xN_9ik4MZ=w1600-h1000-k-no,,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",Sunday:Open 24 hours|Monday:Open 24 hours|Tuesday:Open 24 hours|Wednesday:Open 24 hours|Thursday:Open 24 hours|Friday:Open 24 hours|Saturday:Open 24 hours,,,OPERATIONAL,"{""Service options"": {""Online appointments"": true, ""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}, ""Amenities"": {""Restroom"": true}, ""Planning"": {""Appointments recommended"": true}}",,,https://lh3.googleusercontent.com/-v2bNPFHPchA/AAAAAAAAAAI/AAAAAAAAAAA/QPUm50IZm8o/s44-p-k-no-ns-nd/photo.jpg,,,True,108696994031289077897,Walter Clark Legal Group,https://www.google.com/maps/contrib/108696994031289077897,,https://walterclark.com/free-case-evaluation/,,https://walterclark.com/free-case-evaluation/,"https://www.google.com/maps/place/Walter+Clark+Legal+Group/@32.8068345,-115.5691353,14z/data=!4m8!1m2!2m1!1sWalter+Clark+Legal+Group!3m4!1s0x80d7618ad89b890f:0xd3a95f10265340b!8m2!3d32.8068345!4d-115.5691353",ChIJD4mb2Iph14ARCzRlAvGVOg0,0x80d7618ad89b890f:0xd3a95f10265340b,953239133502125067,9.532391335021248e+17,,,
"law firm, El Centro, CA, US",The Law Office of Angela Zinn,http://www.angelazinn.com/,Attorney,"Attorney, Divorce lawyer, Family law attorney, Mediation service",Lawyer,+1 760-352-6542,"227 N 8th St, El Centro, CA 92243",,227 N 8th St,El Centro,92243.0,California,California,United States of America,US,32.7945915,-115.5612158,America/Los_Angeles,,False,4.4,7.0,"https://search.google.com/local/reviews?placeid=ChIJBwUYnDFn14ARn-NdJR-ngwA&q=law+firm,+El+Centro,+CA,+US&authuser=0&hl=en&gl=US",,,1.0,0.0,0.0,0.0,6.0,5.0,https://lh5.googleusercontent.com/p/AF1QipPLXDMPR44yHv6-RklTqHQ0kXVsSwbbF_oeXcKT=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPLXDMPR44yHv6-RklTqHQ0kXVsSwbbF_oeXcKT=w1600-h1000-k-no,,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""Closed""}",Sunday:Closed|Monday:8AM-5PM|Tuesday:8AM-5PM|Wednesday:8AM-5PM|Thursday:8AM-5PM|Friday:8AM-5PM|Saturday:Closed,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}, ""Amenities"": {""Restroom"": true}, ""Planning"": {""Appointment required"": true, ""Appointments recommended"": true}}",,,https://lh6.googleusercontent.com/-5nUvsyVACL0/AAAAAAAAAAI/AAAAAAAAAAA/sjbdlVXOfEU/s44-p-k-no-ns-nd/photo.jpg,,,True,113332324987582618036,The Law Office of Angela Zinn,https://www.google.com/maps/contrib/113332324987582618036,,,,,"https://www.google.com/maps/place/The+Law+Office+of+Angela+Zinn/@32.794591499999996,-115.5612158,14z/data=!4m8!1m2!2m1!1sThe+Law+Office+of+Angela+Zinn!3m4!1s0x80d767319c180507:0x83a71f255de39f!8m2!3d32.794591499999996!4d-115.5612158",ChIJBwUYnDFn14ARn-NdJR-ngwA,0x80d767319c180507:0x83a71f255de39f,37056974161830815,3.705697416183082e+16,,,
"law firm, El Centro, CA, US",Yeager & Pierson,,General practice attorney,General practice attorney,General practice attorney,+1 760-352-2321,"628 Main St, El Centro, CA 92243",,628 Main St,El Centro,92243.0,California,California,United States of America,US,32.7930773,-115.5576769,America/Los_Angeles,,False,5.0,5.0,"https://search.google.com/local/reviews?placeid=ChIJXRRyHzBn14AR97LT1E-ZBMk&q=law+firm,+El+Centro,+CA,+US&authuser=0&hl=en&gl=US",,,0.0,0.0,0.0,0.0,5.0,1.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9bMJePEyiaVJwbu8eLdx3g&cb_client=search.gws-prod.gps&w=800&h=500&yaw=14.514401&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9bMJePEyiaVJwbu8eLdx3g&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=14.514401&pitch=0&thumbfov=100,,"{""Sunday"": ""Closed"", ""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""Closed""}",Sunday:Closed|Monday:9AM-5PM|Tuesday:9AM-5PM|Wednesday:9AM-5PM|Thursday:9AM-5PM|Friday:9AM-5PM|Saturday:Closed,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}, ""Amenities"": {""Restroom"": true}, ""Planning"": {""Appointment required"": true, ""Appointments recommended"": true}}",,,https://lh4.googleusercontent.com/-ayNQVXd5LKs/AAAAAAAAAAI/AAAAAAAAAAA/O5sanK7WoJg/s44-p-k-no-ns-nd/photo.jpg,,,True,109452729159877610310,Yeager & Pierson,https://www.google.com/maps/contrib/109452729159877610310,,,,,"https://www.google.com/maps/place/Yeager+%26+Pierson/@32.7930773,-115.55767689999999,14z/data=!4m8!1m2!2m1!1sYeager+%26+Pierson!3m4!1s0x80d767301f72145d:0xc904994fd4d3b2f7!8m2!3d32.7930773!4d-115.55767689999999",ChIJXRRyHzBn14AR97LT1E-ZBMk,0x80d767301f72145d:0xc904994fd4d3b2f7,14484870869682467575,-3.96187e+18,,,
"law firm, El Centro, CA, US",Law Office of Edgard Garcia,,Attorney,"Attorney, Bankruptcy attorney, Family law attorney",Lawyer,+1 760-353-9110,"527 S 4th St, El Centro, CA 92243",,527 S 4th St,El Centro,92243.0,California,California,United States of America,US,32.788138,-115.5521551,America/Los_Angeles,,False,3.7,15.0,"https://search.google.com/local/reviews?placeid=ChIJ-9PBkCZn14ARNKdg-zsttS8&q=law+firm,+El+Centro,+CA,+US&authuser=0&hl=en&gl=US",,,3.0,1.0,1.0,3.0,7.0,1.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UwBKd5QsgH3Q1TZu2U6QNQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=177.8715&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UwBKd5QsgH3Q1TZu2U6QNQ&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=177.8715&pitch=0&thumbfov=100,,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-4PM"", ""Tuesday"": ""8AM-4PM"", ""Wednesday"": ""8AM-4PM"", ""Thursday"": ""8AM-4PM"", ""Friday"": ""8AM-12PM"", ""Saturday"": ""Closed""}",Sunday:Closed|Monday:8AM-4PM|Tuesday:8AM-4PM|Wednesday:8AM-4PM|Thursday:8AM-4PM|Friday:8AM-12PM|Saturday:Closed,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}, ""Amenities"": {""Restroom"": true}, ""Planning"": {""Appointments recommended"": true}}",,,https://lh5.googleusercontent.com/-xWWUbN0VhjM/AAAAAAAAAAI/AAAAAAAAAAA/zIgOvGzhlFw/s44-p-k-no-ns-nd/photo.jpg,,,True,112738608013306019351,Law Office of Edgard Garcia,https://www.google.com/maps/contrib/112738608013306019351,,,,,"https://www.google.com/maps/place/Law+Office+of+Edgard+Garcia/@32.788138,-115.5521551,14z/data=!4m8!1m2!2m1!1sLaw+Office+of+Edgard+Garcia!3m4!1s0x80d7672690c1d3fb:0x2fb52d3bfb60a734!8m2!3d32.788138!4d-115.5521551",ChIJ-9PBkCZn14ARNKdg-zsttS8,0x80d7672690c1d3fb:0x2fb52d3bfb60a734,3437703626210977588,3.4377036262109773e+18,,,
"law firm, El Centro, CA, US",Jason C Amavisca Law Office,http://www.valley-law.com/,Attorney,Attorney,Lawyer,+1 760-482-9224,"653 Main St suite 104, El Centro, CA 92243",,653 Main St suite 104,El Centro,92243.0,California,California,United States of America,US,32.7926361,-115.5582118,America/Los_Angeles,,False,4.8,6.0,"https://search.google.com/local/reviews?placeid=ChIJPXg3dDJn14ARTlFLnvFShHU&q=law+firm,+El+Centro,+CA,+US&authuser=0&hl=en&gl=US",,,0.0,0.0,0.0,1.0,5.0,2.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BHxA8r08PKVDsOzPvzcgog&cb_client=search.gws-prod.gps&w=800&h=500&yaw=171.8679&pitch=0&thumbfov=100,https://lh5.googleusercontent.com/p/AF1QipP6ZtOlbG0x9Vu_uqmUrFtQScHDNZBU4DVC33Lu=w1600-h1000-k-no,,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""Closed""}",Sunday:Closed|Monday:8AM-5PM|Tuesday:8AM-5PM|Wednesday:8AM-5PM|Thursday:8AM-5PM|Friday:8AM-5PM|Saturday:Closed,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}, ""Amenities"": {""Restroom"": true}, ""Planning"": {""Appointments recommended"": true}}",,,,,,False,,Jason C Amavisca Law Office,,,,,,"https://www.google.com/maps/place/Jason+C+Amavisca+Law+Office/@32.792636099999996,-115.5582118,14z/data=!4m8!1m2!2m1!1sJason+C+Amavisca+Law+Office!3m4!1s0x80d767327437783d:0x758452f19e4b514e!8m2!3d32.792636099999996!4d-115.5582118",ChIJPXg3dDJn14ARTlFLnvFShHU,0x80d767327437783d:0x758452f19e4b514e,8467984397059707214,8.467984397059707e+18,,,
